transcript_ID,module
BraA03g028410.3C,none
BraA03g028440.3C,blue
BraA03g028460.3C,none
BraA03g028470.3C,purple
BraA03g028510.3C,green
BraA03g028520.3C,red
BraA03g028530.3C,none
BraA03g028610.3C,none
BraA03g028640.3C,none
BraA03g028650.3C,magenta
BraA03g028660.3C,brown
BraA03g028670.3C,none
BraA03g028690.3C,none
BraA03g028700.3C,none
BraA03g028720.3C,none
BraA03g028730.3C,turquoise
BraA03g028750.3C,none
BraA03g028810.3C,none
BraA03g028820.3C,blue
BraA03g028850.3C,none
BraA03g028870.3C,blue
BraA03g028880.3C,turquoise
BraA03g028900.3C,none
BraA03g028910.3C,none
BraA03g028940.3C,none
BraA03g028960.3C,red
BraA03g028980.3C,none
BraA03g028990.3C,green
BraA03g029010.3C,grey
BraA03g029020.3C,none
BraA03g029030.3C,none
BraA03g029040.3C,none
BraA03g029060.3C,greenyellow
BraA03g029070.3C,none
BraA03g029080.3C,none
BraA03g029110.3C,yellow
BraA03g029120.3C,none
BraA03g029130.3C,pink
BraA03g029140.3C,purple
BraA03g029160.3C,grey
BraA03g029170.3C,none
BraA03g029210.3C,grey
BraA03g029220.3C,turquoise
BraA03g029260.3C,none
BraA03g029270.3C,black
BraA03g029280.3C,turquoise
BraA03g029300.3C,none
BraA03g029310.3C,none
BraA03g029320.3C,none
BraA03g029330.3C,turquoise
BraA03g029350.3C,none
BraA03g029370.3C,none
BraA03g029380.3C,turquoise
BraA03g029410.3C,blue
BraA03g029450.3C,none
BraA03g029460.3C,green
BraA03g029470.3C,lightgreen
BraA03g029490.3C,none
BraA03g029500.3C,greenyellow
BraA03g029510.3C,none
BraA03g029520.3C,none
BraA03g029550.3C,brown
BraA03g029570.3C,none
BraA03g029580.3C,turquoise
BraA03g029610.3C,none
BraA03g029620.3C,purple
BraA03g029640.3C,none
BraA03g029650.3C,none
BraA03g029660.3C,turquoise
BraA03g029670.3C,none
BraA03g029680.3C,grey
BraA03g029730.3C,none
BraA03g029740.3C,none
BraA03g029750.3C,black
BraA03g029760.3C,red
BraA03g029770.3C,none
BraA03g029800.3C,none
BraA03g029810.3C,none
BraA03g029840.3C,blue
BraA03g029860.3C,none
BraA03g029870.3C,grey
BraA03g029880.3C,magenta
BraA03g029890.3C,none
BraA03g029900.3C,grey
BraA03g029910.3C,grey
BraA03g029920.3C,none
BraA03g029930.3C,lightcyan
BraA03g029940.3C,none
BraA03g029950.3C,none
BraA03g029960.3C,none
BraA03g029970.3C,turquoise
BraA03g029980.3C,none
BraA03g029990.3C,none
BraA03g030000.3C,blue
BraA03g030020.3C,none
BraA03g030040.3C,none
BraA03g030050.3C,grey
BraA03g030060.3C,tan
BraA03g030070.3C,none
BraA03g030080.3C,midnightblue
BraA03g030090.3C,turquoise
BraA03g030100.3C,none
BraA03g030110.3C,none
BraA03g030120.3C,blue
BraA03g030140.3C,green
BraA03g030150.3C,brown
BraA03g030240.3C,brown
BraA03g030260.3C,none
BraA03g030270.3C,none
BraA03g030280.3C,none
BraA03g030290.3C,none
BraA03g030300.3C,brown
BraA03g030310.3C,lightgreen
BraA03g030330.3C,none
BraA03g030340.3C,cyan
BraA03g030360.3C,none
BraA03g030370.3C,none
BraA03g030380.3C,none
BraA03g030390.3C,none
BraA03g030400.3C,magenta
BraA03g030410.3C,none
BraA03g030450.3C,none
BraA03g030470.3C,pink
BraA03g030480.3C,green
BraA03g030500.3C,purple
BraA03g030530.3C,yellow
BraA03g030540.3C,purple
BraA03g030550.3C,none
BraA03g030570.3C,darkturquoise
BraA03g030610.3C,blue
BraA03g030640.3C,none
BraA03g030650.3C,none
BraA03g030660.3C,none
BraA03g030720.3C,turquoise
BraA03g030750.3C,none
BraA03g030770.3C,black
BraA03g030800.3C,grey
BraA03g030810.3C,none
BraA03g030820.3C,none
BraA03g030830.3C,none
BraA03g030840.3C,turquoise
BraA03g030860.3C,salmon
BraA03g030870.3C,none
BraA03g030880.3C,none
BraA03g030890.3C,none
BraA03g030920.3C,none
BraA03g030930.3C,none
BraA03g030940.3C,none
BraA03g030960.3C,yellow
BraA03g030980.3C,none
BraA03g030990.3C,none
BraA03g031020.3C,none
BraA03g031060.3C,none
BraA03g031070.3C,none
BraA03g031080.3C,none
BraA03g031090.3C,grey
BraA03g031100.3C,none
BraA03g031110.3C,none
BraA03g031120.3C,none
BraA03g031130.3C,none
BraA03g031140.3C,pink
BraA03g031170.3C,greenyellow
BraA03g031180.3C,pink
BraA03g031190.3C,grey
BraA03g031220.3C,brown
BraA03g031230.3C,turquoise
BraA03g031310.3C,none
BraA03g031320.3C,grey
BraA03g031340.3C,none
BraA03g031350.3C,none
BraA03g031360.3C,none
BraA03g031370.3C,black
BraA03g031380.3C,none
BraA03g031420.3C,none
BraA03g031490.3C,none
BraA03g031530.3C,turquoise
BraA03g031540.3C,none
BraA03g031560.3C,none
BraA03g031580.3C,salmon
BraA03g031600.3C,none
BraA03g031620.3C,none
BraA03g031630.3C,tan
BraA03g031640.3C,none
BraA03g031700.3C,none
BraA03g031720.3C,grey
BraA03g031750.3C,none
BraA03g031760.3C,lightyellow
BraA03g031780.3C,none
BraA03g031790.3C,none
BraA03g031810.3C,none
BraA03g031840.3C,brown
BraA03g031850.3C,none
BraA03g031860.3C,none
BraA03g031870.3C,none
BraA03g031880.3C,none
BraA03g031900.3C,none
BraA03g031910.3C,turquoise
BraA03g031940.3C,midnightblue
BraA03g031950.3C,red
BraA03g031960.3C,none
BraA03g031980.3C,none
BraA03g031990.3C,turquoise
BraA03g032010.3C,blue
BraA03g032030.3C,turquoise
BraA03g032060.3C,grey
BraA03g032070.3C,none
BraA03g032080.3C,blue
BraA03g032110.3C,turquoise
BraA03g032120.3C,turquoise
BraA03g032130.3C,turquoise
BraA03g032140.3C,green
BraA03g032150.3C,none
BraA03g032160.3C,none
BraA03g032170.3C,none
BraA03g032180.3C,none
BraA03g032190.3C,none
BraA03g032220.3C,none
BraA03g032230.3C,grey
BraA03g032260.3C,none
BraA03g032270.3C,none
BraA03g032310.3C,none
BraA03g032350.3C,turquoise
BraA03g032360.3C,none
BraA03g032390.3C,grey60
BraA03g032400.3C,none
BraA03g032420.3C,blue
BraA03g032440.3C,none
BraA03g032470.3C,blue
BraA03g032530.3C,purple
BraA03g032550.3C,blue
BraA03g032570.3C,none
BraA03g032590.3C,grey
BraA03g032620.3C,none
BraA03g032630.3C,none
BraA03g032640.3C,none
BraA03g032650.3C,turquoise
BraA03g032660.3C,none
BraA03g032670.3C,none
BraA03g032680.3C,none
BraA03g032700.3C,none
BraA03g032710.3C,midnightblue
BraA03g032720.3C,none
BraA03g032730.3C,brown
BraA03g032750.3C,none
BraA03g032760.3C,none
BraA03g032800.3C,none
BraA03g032810.3C,none
BraA03g032870.3C,none
BraA03g032880.3C,midnightblue
BraA03g032890.3C,none
BraA03g032900.3C,turquoise
BraA03g032940.3C,grey60
BraA03g032960.3C,red
BraA03g032970.3C,none
BraA03g032980.3C,turquoise
BraA03g033010.3C,none
BraA03g033020.3C,grey
BraA03g033060.3C,brown
BraA03g033070.3C,grey
BraA03g033080.3C,none
BraA03g033090.3C,none
BraA03g033110.3C,none
BraA03g033120.3C,none
BraA03g033130.3C,lightcyan
BraA03g033150.3C,none
BraA03g033160.3C,turquoise
BraA03g033190.3C,none
BraA03g033200.3C,none
BraA03g033210.3C,none
BraA03g033240.3C,brown
BraA03g033250.3C,salmon
BraA03g033260.3C,lightgreen
BraA03g033290.3C,turquoise
BraA03g033300.3C,midnightblue
BraA03g033310.3C,lightyellow
BraA03g033320.3C,none
BraA03g033330.3C,none
BraA03g033360.3C,black
BraA03g033380.3C,none
BraA03g033390.3C,cyan
BraA03g033400.3C,none
BraA03g033420.3C,none
BraA03g033490.3C,none
BraA03g033500.3C,none
BraA03g033510.3C,turquoise
BraA03g033560.3C,none
BraA03g033590.3C,pink
BraA03g033610.3C,red
BraA03g033620.3C,none
BraA03g033630.3C,none
BraA03g033640.3C,lightcyan
BraA03g033650.3C,none
BraA03g033670.3C,red
BraA03g033680.3C,none
BraA03g033700.3C,none
BraA03g033710.3C,none
BraA03g033720.3C,none
BraA03g033730.3C,none
BraA03g033740.3C,turquoise
BraA03g033750.3C,none
BraA03g033760.3C,none
BraA03g033770.3C,none
BraA03g033810.3C,none
BraA03g033820.3C,none
BraA03g033830.3C,blue
BraA03g033870.3C,none
BraA03g033880.3C,none
BraA03g033890.3C,none
BraA03g033910.3C,grey
BraA03g033920.3C,none
BraA03g033950.3C,none
BraA03g033980.3C,tan
BraA03g033990.3C,none
BraA03g034000.3C,none
BraA03g034010.3C,none
BraA03g034030.3C,magenta
BraA03g034050.3C,none
BraA03g034060.3C,grey60
BraA03g034070.3C,blue
BraA03g034080.3C,none
BraA03g034090.3C,magenta
BraA03g034100.3C,none
BraA03g034110.3C,none
BraA03g034160.3C,none
BraA03g034170.3C,green
BraA03g034180.3C,salmon
BraA03g034200.3C,none
BraA03g034210.3C,none
BraA03g034230.3C,none
BraA03g034240.3C,grey
BraA03g034250.3C,turquoise
BraA03g034270.3C,brown
BraA03g034280.3C,none
BraA03g034290.3C,none
BraA03g034300.3C,none
BraA03g034320.3C,none
BraA03g034350.3C,darkgreen
BraA03g034360.3C,brown
BraA03g034380.3C,none
BraA03g034410.3C,none
BraA03g034420.3C,none
BraA03g034430.3C,none
BraA03g034440.3C,none
BraA03g034450.3C,turquoise
BraA03g034460.3C,darkred
BraA03g034500.3C,none
BraA03g034570.3C,greenyellow
BraA03g034600.3C,pink
BraA03g034630.3C,none
BraA03g034660.3C,none
BraA03g034680.3C,lightgreen
BraA03g034690.3C,none
BraA03g034740.3C,grey
BraA03g034750.3C,turquoise
BraA03g034760.3C,none
BraA03g034780.3C,none
BraA03g034830.3C,none
BraA03g034840.3C,grey
BraA03g034850.3C,none
BraA03g034860.3C,turquoise
BraA03g034870.3C,turquoise
BraA03g034910.3C,none
BraA03g034920.3C,none
BraA03g034930.3C,none
BraA03g034950.3C,grey
BraA03g034960.3C,none
BraA03g034970.3C,none
BraA03g034980.3C,none
BraA03g035000.3C,none
BraA03g035010.3C,none
BraA03g035040.3C,none
BraA03g035080.3C,none
BraA03g035090.3C,none
BraA03g035140.3C,none
BraA03g035150.3C,turquoise
BraA03g035160.3C,none
BraA03g035170.3C,grey
BraA03g035190.3C,none
BraA03g035200.3C,none
BraA03g035210.3C,grey
BraA03g035220.3C,grey
BraA03g035230.3C,turquoise
BraA03g035240.3C,lightgreen
BraA03g035250.3C,pink
BraA03g035260.3C,none
BraA03g035270.3C,none
BraA03g035290.3C,none
BraA03g035340.3C,cyan
BraA03g035350.3C,turquoise
BraA03g035360.3C,grey60
BraA03g035380.3C,none
BraA03g035390.3C,turquoise
BraA03g035400.3C,red
BraA03g035410.3C,none
BraA03g035420.3C,none
BraA03g035450.3C,brown
BraA03g035460.3C,none
BraA03g035470.3C,tan
BraA03g035490.3C,none
BraA03g035500.3C,none
BraA03g035530.3C,none
BraA03g035560.3C,blue
BraA03g035600.3C,blue
BraA03g035610.3C,none
BraA03g035630.3C,turquoise
BraA03g035650.3C,yellow
BraA03g035660.3C,none
BraA03g035670.3C,green
BraA03g035690.3C,brown
BraA03g035710.3C,grey
BraA03g035720.3C,none
BraA03g035730.3C,none
BraA03g035740.3C,magenta
BraA03g035760.3C,yellow
BraA03g035780.3C,none
BraA03g035820.3C,none
BraA03g035830.3C,turquoise
BraA03g035850.3C,none
BraA03g035860.3C,none
BraA03g035870.3C,none
BraA03g035880.3C,none
BraA03g035910.3C,none
BraA03g035930.3C,none
BraA03g035940.3C,orange
BraA03g035970.3C,none
BraA03g035990.3C,blue
BraA03g036020.3C,brown
BraA03g036040.3C,none
BraA03g036080.3C,none
BraA03g036090.3C,none
BraA03g036100.3C,black
BraA03g036110.3C,none
BraA03g036120.3C,grey
BraA03g036130.3C,none
BraA03g036140.3C,yellow
BraA03g036150.3C,midnightblue
BraA03g036160.3C,none
BraA03g036170.3C,magenta
BraA03g036190.3C,pink
BraA03g036200.3C,none
BraA03g036210.3C,none
BraA03g036230.3C,none
BraA03g036240.3C,none
BraA03g036250.3C,grey
BraA03g036260.3C,none
BraA03g036280.3C,none
BraA03g036290.3C,grey
BraA03g036300.3C,tan
BraA03g036320.3C,none
BraA03g036330.3C,none
BraA03g036350.3C,turquoise
BraA03g036360.3C,none
BraA03g036420.3C,lightcyan
BraA03g036440.3C,none
BraA03g036450.3C,black
BraA03g036540.3C,none
BraA03g036610.3C,brown
BraA03g036620.3C,green
BraA03g036630.3C,black
BraA03g036670.3C,none
BraA03g036690.3C,none
BraA03g036700.3C,none
BraA03g036720.3C,none
BraA03g036730.3C,turquoise
BraA03g036750.3C,none
BraA03g036760.3C,turquoise
BraA03g036790.3C,none
BraA03g036800.3C,none
BraA03g036810.3C,none
BraA03g036820.3C,yellow
BraA03g036830.3C,none
BraA03g036850.3C,red
BraA03g036860.3C,greenyellow
BraA03g036880.3C,turquoise
BraA03g036930.3C,none
BraA03g036940.3C,none
BraA03g036990.3C,turquoise
BraA03g037010.3C,purple
BraA03g037080.3C,blue
BraA03g037120.3C,green
BraA03g037170.3C,none
BraA03g037230.3C,none
BraA03g037240.3C,none
BraA03g037250.3C,red
BraA03g037270.3C,none
BraA03g037290.3C,none
BraA03g037300.3C,none
BraA03g037360.3C,yellow
BraA03g037400.3C,none
BraA03g037430.3C,none
BraA03g037440.3C,turquoise
BraA03g037550.3C,green
BraA03g037570.3C,red
BraA03g037580.3C,none
BraA03g037610.3C,none
BraA03g037650.3C,black
BraA03g037660.3C,black
BraA03g037670.3C,turquoise
BraA03g037680.3C,none
BraA03g037700.3C,none
BraA03g037710.3C,none
BraA03g037720.3C,none
BraA03g037770.3C,salmon
BraA03g037800.3C,turquoise
BraA03g037870.3C,turquoise
BraA03g037880.3C,grey
BraA03g037890.3C,blue
BraA03g037900.3C,none
BraA03g037920.3C,black
BraA03g037930.3C,none
BraA03g037940.3C,darkgreen
BraA03g037950.3C,red
BraA03g037990.3C,grey
BraA03g038030.3C,darkturquoise
BraA03g038040.3C,none
BraA03g038160.3C,turquoise
BraA03g038180.3C,none
BraA03g038210.3C,black
BraA03g038240.3C,none
BraA03g038250.3C,green
BraA03g038280.3C,green
BraA03g038290.3C,turquoise
BraA03g038300.3C,none
BraA03g038330.3C,none
BraA03g038340.3C,brown
BraA03g038350.3C,none
BraA03g038360.3C,none
BraA03g038390.3C,none
BraA03g038430.3C,none
BraA03g038440.3C,grey
BraA03g038470.3C,brown
BraA03g038500.3C,turquoise
BraA03g038520.3C,none
BraA03g038530.3C,turquoise
BraA03g038540.3C,none
BraA03g038560.3C,none
BraA03g038570.3C,darkgrey
BraA03g038580.3C,none
BraA03g038590.3C,grey
BraA03g038600.3C,brown
BraA03g038610.3C,none
BraA03g038730.3C,none
BraA03g038750.3C,none
BraA03g038780.3C,none
BraA03g038790.3C,none
BraA03g038800.3C,none
BraA03g038850.3C,none
BraA03g038860.3C,blue
BraA03g038880.3C,grey
BraA03g038960.3C,none
BraA03g038980.3C,none
BraA03g039020.3C,brown
BraA03g039040.3C,none
BraA03g039120.3C,none
BraA03g039130.3C,grey
BraA03g039150.3C,none
BraA03g039160.3C,none
BraA03g039170.3C,none
BraA03g039180.3C,none
BraA03g039190.3C,none
BraA03g039230.3C,none
BraA03g039240.3C,turquoise
BraA03g039250.3C,none
BraA03g039260.3C,blue
BraA03g039280.3C,none
BraA03g039290.3C,none
BraA03g039310.3C,grey
BraA03g039360.3C,turquoise
BraA03g039370.3C,none
BraA03g039380.3C,none
BraA03g039390.3C,none
BraA03g039410.3C,none
BraA03g039430.3C,none
BraA03g039460.3C,none
BraA03g039490.3C,none
BraA03g039520.3C,turquoise
BraA03g039550.3C,turquoise
BraA03g039560.3C,magenta
BraA03g039580.3C,none
BraA03g039590.3C,green
BraA03g039600.3C,turquoise
BraA03g039610.3C,none
BraA03g039620.3C,pink
BraA03g039630.3C,pink
BraA03g039640.3C,blue
BraA03g039650.3C,turquoise
BraA03g039660.3C,none
BraA03g039680.3C,none
BraA03g039690.3C,turquoise
BraA03g039710.3C,red
BraA03g039750.3C,turquoise
BraA03g039770.3C,none
BraA03g039890.3C,brown
BraA03g039900.3C,grey
BraA03g039920.3C,cyan
BraA03g039950.3C,yellow
BraA03g039960.3C,turquoise
BraA03g039970.3C,yellow
BraA03g039980.3C,blue
BraA03g040030.3C,none
BraA03g040080.3C,purple
BraA03g040180.3C,turquoise
BraA03g040320.3C,none
BraA03g040330.3C,grey
BraA03g040340.3C,none
BraA03g040350.3C,none
BraA03g040370.3C,none
BraA03g040410.3C,grey
BraA03g040440.3C,green
BraA03g040470.3C,none
BraA03g040500.3C,none
BraA03g040530.3C,none
BraA03g040540.3C,cyan
BraA03g040570.3C,grey
BraA03g040580.3C,yellow
BraA03g040590.3C,green
BraA03g040620.3C,none
BraA03g040640.3C,none
BraA03g040650.3C,none
BraA03g040660.3C,turquoise
BraA03g040670.3C,none
BraA03g040710.3C,yellow
BraA03g040770.3C,none
BraA03g040790.3C,none
BraA03g040800.3C,green
BraA03g040820.3C,turquoise
BraA03g040860.3C,blue
BraA03g040880.3C,none
BraA03g040900.3C,none
BraA03g040910.3C,turquoise
BraA03g040920.3C,none
BraA03g040930.3C,none
BraA03g040940.3C,none
BraA03g040970.3C,none
BraA03g040980.3C,none
BraA03g041010.3C,none
BraA03g041020.3C,none
BraA03g041030.3C,pink
BraA03g041080.3C,royalblue
BraA03g041090.3C,none
BraA03g041100.3C,grey
BraA03g041120.3C,turquoise
BraA03g041130.3C,green
BraA03g041150.3C,grey60
BraA03g041160.3C,grey60
BraA03g041170.3C,none
BraA03g041180.3C,none
BraA03g041190.3C,none
BraA03g041200.3C,none
BraA03g041220.3C,darkgreen
BraA03g041250.3C,none
BraA03g041280.3C,none
BraA03g041320.3C,turquoise
BraA03g041360.3C,none
BraA03g041370.3C,grey
BraA03g041380.3C,none
BraA03g041390.3C,none
BraA03g041400.3C,none
BraA03g041440.3C,none
BraA03g041450.3C,none
BraA03g041460.3C,grey
BraA03g041470.3C,none
BraA03g041500.3C,blue
BraA03g041510.3C,none
BraA03g041520.3C,none
BraA03g041570.3C,none
BraA03g041590.3C,none
BraA03g041610.3C,none
BraA03g041620.3C,none
BraA03g041630.3C,magenta
BraA03g041660.3C,turquoise
BraA03g041690.3C,none
BraA03g041700.3C,none
BraA03g041720.3C,none
BraA03g041740.3C,lightgreen
BraA03g041750.3C,lightgreen
BraA03g041760.3C,grey
BraA03g041770.3C,blue
BraA03g041800.3C,none
BraA03g041810.3C,none
BraA03g041830.3C,brown
BraA03g041840.3C,none
BraA03g041850.3C,darkred
BraA03g041870.3C,none
BraA03g041880.3C,red
BraA03g041890.3C,none
BraA03g041900.3C,none
BraA03g041910.3C,none
BraA03g041950.3C,none
BraA03g041970.3C,none
BraA03g041980.3C,none
BraA03g042000.3C,brown
BraA03g042010.3C,salmon
BraA03g042030.3C,grey
BraA03g042050.3C,none
BraA03g042060.3C,none
BraA03g042070.3C,none
BraA03g042080.3C,yellow
BraA03g042100.3C,none
BraA03g042120.3C,none
BraA03g042150.3C,none
BraA03g042160.3C,none
BraA03g042170.3C,none
BraA03g042180.3C,none
BraA03g042190.3C,none
BraA03g042200.3C,none
BraA03g042210.3C,none
BraA03g042240.3C,none
BraA03g042250.3C,none
BraA03g042260.3C,none
BraA03g042270.3C,none
BraA03g042280.3C,turquoise
BraA03g042300.3C,lightcyan
BraA03g042310.3C,none
BraA03g042320.3C,midnightblue
BraA03g042340.3C,turquoise
BraA03g042360.3C,none
BraA03g042370.3C,none
BraA03g042380.3C,greenyellow
BraA03g042390.3C,none
BraA03g042420.3C,none
BraA03g042450.3C,red
BraA03g042460.3C,turquoise
BraA03g042480.3C,blue
BraA03g042520.3C,midnightblue
BraA03g042550.3C,none
BraA03g042580.3C,none
BraA03g042620.3C,none
BraA03g042630.3C,none
BraA03g042680.3C,turquoise
BraA03g042690.3C,turquoise
BraA03g042700.3C,lightgreen
BraA03g042770.3C,purple
BraA03g042790.3C,greenyellow
BraA03g042800.3C,none
BraA03g042860.3C,none
BraA03g042870.3C,red
BraA03g042900.3C,grey
BraA03g042920.3C,none
BraA03g042950.3C,purple
BraA03g042990.3C,darkgrey
BraA03g043010.3C,green
BraA03g043020.3C,turquoise
BraA03g043030.3C,midnightblue
BraA03g043040.3C,brown
BraA03g043050.3C,none
BraA03g043080.3C,none
BraA03g043110.3C,turquoise
BraA03g043130.3C,magenta
BraA03g043150.3C,none
BraA03g043170.3C,none
BraA03g043240.3C,yellow
BraA03g043250.3C,none
BraA03g043260.3C,grey
BraA03g043280.3C,grey60
BraA03g043300.3C,red
BraA03g043330.3C,none
BraA03g043350.3C,none
BraA03g043390.3C,turquoise
BraA03g043410.3C,none
BraA03g043420.3C,none
BraA03g043430.3C,brown
BraA03g043460.3C,none
BraA03g043500.3C,turquoise
BraA03g043540.3C,black
BraA03g043560.3C,none
BraA03g043580.3C,none
BraA03g043590.3C,brown
BraA03g043600.3C,darkgreen
BraA03g043610.3C,none
BraA03g043630.3C,turquoise
BraA03g043640.3C,grey
BraA03g043650.3C,brown
BraA03g043660.3C,none
BraA03g043670.3C,brown
BraA03g043680.3C,none
BraA03g043690.3C,none
BraA03g043710.3C,red
BraA03g043720.3C,none
BraA03g043730.3C,lightyellow
BraA03g043740.3C,brown
BraA03g043770.3C,none
BraA03g043800.3C,pink
BraA03g043810.3C,midnightblue
BraA03g043830.3C,cyan
BraA03g043890.3C,none
BraA03g043900.3C,none
BraA03g043910.3C,none
BraA03g043920.3C,turquoise
BraA03g043930.3C,none
BraA03g043940.3C,grey
BraA03g043960.3C,none
BraA03g043970.3C,none
BraA03g043980.3C,none
BraA03g043990.3C,none
BraA03g044000.3C,none
BraA03g044010.3C,grey
BraA03g044020.3C,none
BraA03g044100.3C,turquoise
BraA03g044130.3C,brown
BraA03g044140.3C,brown
BraA03g044170.3C,turquoise
BraA03g044180.3C,grey
BraA03g044200.3C,none
BraA03g044210.3C,none
BraA03g044220.3C,magenta
BraA03g044240.3C,none
BraA03g044250.3C,purple
BraA03g044280.3C,magenta
BraA03g044290.3C,brown
BraA03g044300.3C,yellow
BraA03g044320.3C,none
BraA03g044330.3C,none
BraA03g044350.3C,cyan
BraA03g044360.3C,cyan
BraA03g044370.3C,none
BraA03g044390.3C,tan
BraA03g044400.3C,red
BraA03g044410.3C,none
BraA03g044430.3C,none
BraA03g044480.3C,none
BraA03g044500.3C,none
BraA03g044510.3C,grey60
BraA03g044540.3C,red
BraA03g044550.3C,none
BraA03g044560.3C,blue
BraA03g044590.3C,cyan
BraA03g044610.3C,purple
BraA03g044620.3C,red
BraA03g044630.3C,purple
BraA03g044880.3C,tan
BraA03g044900.3C,none
BraA03g044910.3C,green
BraA03g044920.3C,none
BraA03g044930.3C,none
BraA03g044940.3C,turquoise
BraA03g044960.3C,none
BraA03g044990.3C,green
BraA03g045010.3C,yellow
BraA03g045020.3C,turquoise
BraA03g045050.3C,turquoise
BraA03g045120.3C,grey
BraA03g045130.3C,greenyellow
BraA03g045150.3C,none
BraA03g045180.3C,none
BraA03g045190.3C,brown
BraA03g045220.3C,turquoise
BraA03g045230.3C,black
BraA03g045310.3C,none
BraA03g045330.3C,none
BraA03g045340.3C,darkturquoise
BraA03g045360.3C,none
BraA03g045400.3C,none
BraA03g045410.3C,blue
BraA03g045420.3C,none
BraA03g045430.3C,none
BraA03g045450.3C,none
BraA03g045460.3C,none
BraA03g045500.3C,none
BraA03g045510.3C,none
BraA03g045520.3C,none
BraA03g045540.3C,black
BraA03g045590.3C,pink
BraA03g045600.3C,none
BraA03g045610.3C,none
BraA03g045630.3C,salmon
BraA03g045660.3C,green
BraA03g045670.3C,turquoise
BraA03g045680.3C,brown
BraA03g045700.3C,none
BraA03g045710.3C,none
BraA03g045720.3C,none
BraA03g045730.3C,none
BraA03g045740.3C,none
BraA03g045750.3C,none
BraA03g045760.3C,tan
BraA03g045800.3C,turquoise
BraA03g045820.3C,none
BraA03g045840.3C,none
BraA03g045870.3C,none
BraA03g045890.3C,red
BraA03g045910.3C,none
BraA03g045920.3C,none
BraA03g045930.3C,none
BraA03g045950.3C,grey
BraA03g045970.3C,none
BraA03g045980.3C,none
BraA03g046010.3C,grey
BraA03g046090.3C,none
BraA03g046100.3C,red
BraA03g046110.3C,brown
BraA03g046120.3C,turquoise
BraA03g046150.3C,yellow
BraA03g046160.3C,yellow
BraA03g046190.3C,lightyellow
BraA03g046200.3C,none
BraA03g046210.3C,none
BraA03g046220.3C,black
BraA03g046240.3C,none
BraA03g046250.3C,none
BraA03g046270.3C,yellow
BraA03g046280.3C,red
BraA03g046300.3C,greenyellow
BraA03g046310.3C,purple
BraA03g046320.3C,purple
BraA03g046340.3C,red
BraA03g046420.3C,none
BraA03g046440.3C,magenta
BraA03g046450.3C,grey
BraA03g046460.3C,none
BraA03g046470.3C,none
BraA03g046480.3C,none
BraA03g046490.3C,none
BraA03g046500.3C,lightgreen
BraA03g046520.3C,none
BraA03g046550.3C,none
BraA03g046560.3C,none
BraA03g046570.3C,none
BraA03g046580.3C,none
BraA03g046600.3C,red
BraA03g046610.3C,none
BraA03g046630.3C,turquoise
BraA03g046640.3C,none
BraA03g046650.3C,none
BraA03g046660.3C,blue
BraA03g046670.3C,none
BraA03g046680.3C,none
BraA03g046690.3C,none
BraA03g046700.3C,none
BraA03g046740.3C,none
BraA03g046750.3C,none
BraA03g046780.3C,none
BraA03g046830.3C,none
BraA03g046870.3C,none
BraA03g046880.3C,none
BraA03g046890.3C,lightgreen
BraA03g046910.3C,blue
BraA03g046920.3C,none
BraA03g046940.3C,purple
BraA03g046950.3C,brown
BraA03g046990.3C,purple
BraA03g047020.3C,none
BraA03g047040.3C,none
BraA03g047160.3C,none
